tweet_id,text,language,type,bookmark_count,favorite_count,retweet_count,reply_count,view_count,created_at
'2041088278225445206',"🚨SHOCKING: Jake Paul Just Exposed the Truth About Erika Kirk: His Answer Tell's You EVERYTHING You Need To Know!😱

Theo Von just dropped an absolute nuke on his podcast, and it resulted in one of the most telling reactions ever caught on camera. Out of nowhere, Theo looks Jake Paul dead in the eye and asks the exact question the entire movement has been demanding an answer to:

""Do you think Erika Kirk had anything to do with her husband's death?""

Watch the clip. Look at Jake Paul’s body language. The internal panic is instant. He is visibly stressed, shifting in his seat, sweating, and literally starts swigging Listerine mouthwash just to buy himself time.

When he finally manages to speak, he stutters and completely deflects: ""I'll talk about a lot of things, but I don't think I'll talk about Charlie Kirk and his assassination... the sensitive details around it. Oh, dude, I don't even wanna f*ing talk about it.""

The Psychological Tell
Here is the undeniable reality of human behavior: If you are asked if a widow participated in her husband's murder, and you genuinely believe she is innocent, the answer is an immediate, reflexive ""No, of course not. That's insane."" You don't start sweating. You don't stutter. And you certainly don't nervously try to change the subject to avoid the ""sensitive details.""

Jake Paul has made a massive career out of running his mouth. He calls out billionaires, professional fighters, and politicians without batting an eye. He isn't afraid of anybody. Yet, when asked this one specific question about Erika Kirk, he completely folds and refuses to answer.

That refusal is the loudest answer he could possibly give.

By declining to defend her—and by looking absolutely terrified at the prospect of even discussing the ""sensitive details"" on a microphone— @jakepaul just told the entire world exactly what he really believes. If he thought she was innocent, he would have just said so. In my opinion his physical panic proves he thinks she's guilty, but he knows exactly how dangerous the people protecting her really are.

The dam is breaking, and even the biggest influencers on the planet can't hide the truth on their faces anymore.

From: @KillaKreww",en,Tweet,1699,5283,845,151,771509,4/6/2026
'2041122640887177337',@Momo_Sah @jakepaul Who knows.... Maybe he has a drinking problem and is so broke he resorts to drinking mouthwash to get intoxicated. 💁‍♂️,en,Reply,0,7,0,3,8823,4/6/2026
'2041122158038966494',@Elvisqb18Scott perfect depiction of her.,en,Reply,0,11,1,1,5700,4/6/2026
'2041122026748784866',@ReformedLogic @jakepaul facts!,en,Reply,0,11,0,1,7390,4/6/2026
'2041121942510407775',@Riskyappetite absolutely. there are the puppet masters for it all.,en,Reply,0,31,4,1,34814,4/6/2026
'2041121631314076016',"@cezar20051 sure Jan. you clearly have NOT been paying attention,. Trump thinks this is a biblical war and that he is the one to usher in the next coming of Jesus.",en,Reply,0,34,2,7,2107,4/6/2026
'2041121241768071641',@ChrisKranske1 Bless your soul... A few hundred special forces guys is NOT the long protracted boots on the ground invasion i am talking about sweet heart.🤦‍♂️,en,Reply,0,25,0,1,1017,4/6/2026
'2041120718646092000',@mickbaseball96 yes. they refused to release the files. congress had to force them to by law to release them. even now they still haven't released all of them are breaking the law.,en,Reply,0,26,4,6,28954,4/6/2026
'2040351685290168681',"🚨 URGENT: OSINT & SIGINT SPECIALISTS NEEDED 

I have uncovered a massive, timeline-shattering lead in the Charlie Kirk case. We have identified a specific, contracted surveillance aircraft operating at 19,000 feet directly over the September 10th event at UVU.

We have the tail number. We have the radar grid. We have the leaked oblique optical payload shots. Now we need to track the data downlink.

I am looking for an operator with: 

📡 Premium, unfiltered access to ADS-B Exchange (Historical data for Sept 10). 

📡 Deep, hands-on expertise in live signal intelligence (SIGINT). 

📡 The capability to sweep and analyze logs for Ku-band or L-band satellite handshakes.

We need to isolate the transmission metadata and find the telemetry endpoint to prove exactly which agency or entity received the live optical feed while the airspace was supposedly ""unmonitored."" This is the smoking gun that breaks the whole case wide open.

If you have this level of access and expertise, DM me or email me immediately at projectconstitutionvideos@gmail.com.
Anonymity guaranteed.
RTs appreciated to get this in front of the right operators. Let's get to work.

Phot'os credit of: @MadMax84281 FOLLOW Him!

@IntelCrab, @OSINTtechnical, @Bellingcat",en,Tweet,145,744,311,37,135913,4/4/2026
'2041120005241102622',@MadMax84281 @jordanhenshawhq precisely,en,Reply,0,1,0,0,19,4/6/2026
'2039879945934024990',"🚨 Erika Kirk Just Said She DOESN'T Care About What People Say About Her Online — She Cares So LITTLE That She's Sent Me Not One But TWO Cease And Desist Letters 🤣

We just caught Erika Kirk in yet another lie. She sat down for a softball interview and claimed she ""really does not care"" what people online say about her because she's ""too busy"" playing with Magna Tiles.

She wants you to believe she's a traditional Christian, above-it-all mother, tuning out the ""noise."" 

But actions speak louder than words, and her actions prove she is CRACKING under the pressure.

If she ""really does not care,"" then why has she unleashed a fleet of high dollar lawyers to try to bully journalists and investigators into silence?

Here's the REAL truth, I have personally received not one, but TWO cease and desist letters from her lawyers for reporting on her.

And I'm not the only one. She has targeted. She's also sent cease and desist letters to both @RealCandaceO and @FinanceWolves 

And they've threatened many others as well who dare to ask questions.

The fact that I've received TWO tells you everything you need to know. She is watching. She is scared. And she is desperately trying to control the narrative by threatening anyone who gets too close to the truth.

You don't send out multiple threatening legal letters to people you ""don't care"" about. You do that when the truth is a mortal threat to the carefully constructed facade you're selling to the world.

She isn't busy playing with Magna Tiles. She's busy watching her every move get exposed, and her only response is to try to legally bully the truth into silence with lawfare.

It's not working. Every cease and desist letter is just another piece of evidence that we are over the target.

She cares so little she had her lawyers write to me twice. Share this if you see through the lies!💪 🇺🇸

FROM: @ShadowofEzra FOLLOW Him!",en,Tweet,183,4974,1006,242,347130,4/2/2026
'2041119565229220226',"@tucciarone2026 @LynneShasta40 Exactly. If the truth is damaging, that’s a her problem. Nobody cares about the fake outrage. We don't bow to bullies, and we won't be silenced by empty legal threats.",en,Reply,0,0,0,3,30,4/6/2026
'2036055061743194583',"🚨 BREAKING: IRAN Just CALLED Trump's BLUFF— Iran Top OFFICIAL DENIES ""Secret Talks"". 🤔

Just hours after President Trump announced a massive 11th-hour U-turn on his 48-hour ultimatum to bomb Iranian infrastructure, Iran has issued a furious official statement that completely shatters the White House narrative.

Trump claimed he postponed the military strikes due to ""very good and productive conversations."" According to a top Iranian security official speaking directly to state media, this is a complete fabrication.

The Tasnim News Agency has just published the official response, and it is a total denial of all of the President's claims: 🔗 Read the primary source here: https://t.co/uBVb4gCvKW
Here is exactly what Iran's security apparatus is stating:

NO NEGOTIATIONS: ""There are no negotiations with Trump"" and there has been no direct or indirect contact.

FORCED RETREAT: Trump didn't back down for peace. The security official explicitly stated that ""his withdrawal is due to Iranian military threats,"" not diplomacy.

STALL TACTICS: They claim the U.S. is simply trying to ""buy time"" in the ongoing conflict.

FAKE NEWS: The President's claims of productive talks are nothing but ""psychological warfare.""

THE BLOCKADE STAYS: The Strait of Hormuz will not return to pre-war conditions as long as this psychological warfare continues.

The narrative just collapsed. Iran is publicly broadcasting to the world that Trump backed down from his own ultimatum out of fear of retaliation, not because of a secret diplomatic breakthrough.

With Hormuz still locked down and both sides accusing the other of lying, the geopolitical tension just skyrocketed. What happens when Trump's 5-day ""postponement"" runs out?",en,Tweet,0,280,150,76,55386,3/23/2026
'2041118291205165447',@SneakyKitty88 @Bay69826Bay exactly,en,Reply,0,0,0,0,11,4/6/2026
'2041116241998283154',@DivineKeithiusV bingo,es,Reply,0,37,0,0,7109,4/6/2026
'2041116149400670350',@julzeemarti i agree. he is a HUGE scammer,en,Reply,0,65,0,1,10406,4/6/2026
'2041115986477081022',@RandiWelchvxm7 We all do she is our beacon of Courage and truth.,en,Reply,0,25,1,4,993,4/6/2026
'2041115660801933806',DIRECT DOJ LINK TO THE VIDEO https://t.co/L7s29J1QkW,en,Reply,0,41,12,5,52032,4/6/2026
'2041093408266047496',@Jvnior This guy is SUCH a FED,en,Reply,0,24,2,0,291,4/6/2026
'2040951649796071547',"🚨 BRAND NEW NEVER-BEFORE-SEEN CRISP CLOSE UP HD FOOTAGE Just Dropped From Charlie Kirk’s Final Q&A at Utah Valley University — September 10, 2025.

This crystal-clear, up-close angle (never seen before) finally lets you SEE and HEAR exactly what was happening in the chaotic seconds right before the assassination:A deranged person screaming/yelling in the background at Frank Turek

Hunter Kozak (the UVU student who asked Kirk the last question on trans issues & gun rights) being explicitly told NOT to touch the microphone (he’s standing back 5-10 feet per staff orders)

The audio is insanely clear. You can hear every word, every interruption, every tense exchange. This angle changes the whole picture.Why has this crisp version stayed hidden until now?

Drop your thoughts below — what stands out to you?  RT if you want the truth to spread.

Video Released By: @CharlotteLee_88 FOLLOW Her!",en,Tweet,0,1894,462,96,449841,4/5/2026
'2041089896836690192',@Krypto_Kev_45 way more than that. i guarantee it. these people need to release them ALL,en,Reply,0,13,0,1,1529,4/6/2026
'2041089732428325359',@ShynesShyne777 i don't know. i have reached out to her and asked her several times where she got it and she refuses to answer.,en,Reply,0,8,0,1,1473,4/6/2026
'2040981361981292994',"🚨THAT IS A DEMON: The CHILLING Nursing Home Story About Erika Kirk EVERYONE Is Talking About!🤯

We all know about the massive bombshells dropping right now regarding the ""New"" TPUSA and the absolute betrayal of Charlie Kirk’s legacy. The physical and financial receipts have been exposed. But what if the darkness surrounding Erika Kirk isn't just political... what if it's spiritual?

A video is going viral on TikTok right now focusing on Erika’s infamous ""crazy eyes"" during her recent media blitzes. But it wasn't just the video that caught everyone's attention—it was a comment from a healthcare worker that has racked up over 30,000 likes and is sending chills down people's spines.

👁️ ""I Haven't Seen One of Those in a Long Time""
According to the user, they work in a nursing home caring for an elderly woman with dementia. One day, the TV was on, and Erika Kirk flashed across the screen.

The elderly woman froze, pointed methodically at the TV, and said: ""I haven't seen one of those in a long time.""

When the nurse asked her what she was referring to, the woman stared directly at Erika on the screen and replied: ""That's a demon. One of the scary ones... but it can't harm you if you walk in the light.""

It didn't stop there. The nurse reported that a sudden chill went over the room. The elderly woman became absolutely hysterical, pointing at the TV and screaming at the top of her lungs, ""She's a demon! She's a demon!"" The nurse had to quickly wheel her down the hall to calm her down, noting that the woman continued crying out ""Demon, demon, demon!"" the entire way back to her room. The nurse stated she had never seen this patient react like that before, and hasn't seen it since.

Anyone who has watched Erika’s recent interviews—especially the ones where she is pushing pro-war propaganda and gaslighting the movement—has noticed it. There is a cold, calculated, almost soulless look in her eyes. It’s a look that seems to reach right through the camera.

Many people believe that those whose minds are fading (like dementia patients) or young children often lose their worldly filters, allowing them to see the spiritual realm with terrifying clarity.

So I am turning this over to you guys, because the spiritual warfare surrounding the destruction of Charlie's legacy is undeniable.

What do you think about this story? Is Erika Kirk actually walking in the dark? Is she an actual demon, or is this just a crazy coincidence? Let me know in the comments below! 👇

From: @NightGod333 FOLLOW Him!",en,Tweet,336,1243,343,87,128684,4/5/2026
